OperationName,Operation
4C5,0.309,0.951,0.0,-0.951,0.309,0.0,0.0,0.0,1.0
4C5,-0.809,0.588,0.0,-0.588,-0.809,0.0,0.0,0.0,1.0
4C5,-0.809,-0.588,0.0,0.588,-0.809,0.0,0.0,0.0,1.0
4C5,0.309,-0.951,0.0,0.951,0.309,0.0,0.0,0.0,1.0
sigma_h,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
4S5,0.309,0.951,0.0,-0.951,0.309,0.0,0.0,0.0,-1.0
4S5,-0.809,-0.588,0.0,0.588,-0.809,0.0,0.0,0.0,-1.0
4S5,-0.809,0.588,0.0,-0.588,-0.809,0.0,0.0,0.0,-1.0
4S5,0.309,-0.951,0.0,0.951,0.309,0.0,0.0,0.0,-1.0
