OperationName,Operation
12C5,0.309,0.951,0.0,-0.951,0.309,0.0,0.0,0.0,1.0
12C5,0.309,-0.425,-0.851,0.425,0.862,-0.276,0.851,-0.276,0.447
12C5,0.309,0.425,0.851,-0.425,0.862,-0.276,-0.851,-0.276,0.447
12C5,0.309,-0.951,0.0,0.951,0.309,0.0,0.0,0.0,1.0
12C5,0.5,0.688,-0.526,-0.162,0.671,0.724,0.851,-0.276,0.447
12C5,0.5,-0.688,0.526,0.162,0.671,0.724,-0.851,-0.276,0.447
12C5,0.5,0.162,-0.851,-0.688,0.671,-0.276,0.526,0.724,0.447
12C5,0.5,-0.162,0.851,0.688,0.671,-0.276,-0.526,0.724,0.447
12C5,0.809,0.263,0.526,-0.588,0.362,0.724,0.0,-0.894,0.447
12C5,0.809,-0.263,-0.526,0.588,0.362,0.724,-0.0,-0.894,0.447
12C5,0.809,0.588,-0.0,-0.263,0.362,-0.894,-0.526,0.724,0.447
12C5,0.809,-0.588,0.0,0.263,0.362,-0.894,0.526,0.724,0.447
12C5^2,-0.809,0.588,0.0,-0.588,-0.809,0.0,0.0,0.0,1.0
12C5^2,-0.809,-0.263,-0.526,0.263,0.638,-0.724,0.526,-0.724,-0.447
12C5^2,-0.809,0.263,0.526,-0.263,0.638,-0.724,-0.526,-0.724,-0.447
12C5^2,-0.809,-0.588,0.0,0.588,-0.809,0.0,0.0,0.0,1.0
12C5^2,-0.309,0.951,-0.0,0.425,0.138,0.894,0.851,0.276,-0.447
12C5^2,-0.309,-0.951,0.0,-0.425,0.138,0.894,-0.851,0.276,-0.447
12C5^2,-0.309,-0.425,-0.851,-0.951,0.138,0.276,0.0,0.894,-0.447
12C5^2,-0.309,0.425,0.851,0.951,0.138,0.276,-0.0,0.894,-0.447
12C5^2,0.5,-0.162,0.851,-0.688,-0.671,0.276,0.526,-0.724,-0.447
12C5^2,0.5,0.162,-0.851,0.688,-0.671,0.276,-0.526,-0.724,-0.447
12C5^2,0.5,0.688,-0.526,0.162,-0.671,-0.724,-0.851,0.276,-0.447
12C5^2,0.5,-0.688,0.526,-0.162,-0.671,-0.724,0.851,0.276,-0.447
20C3,0.0,0.851,0.526,-0.526,-0.447,0.724,0.851,-0.276,0.447
20C3,-0.0,-0.526,0.851,0.851,-0.447,-0.276,0.526,0.724,0.447
20C3,0.809,0.263,0.526,0.588,-0.362,-0.724,-0.0,0.894,-0.447
20C3,0.809,0.588,0.0,0.263,-0.362,0.894,0.526,-0.724,-0.447
20C3,0.0,0.851,0.526,0.526,0.447,-0.724,-0.851,0.276,-0.447
20C3,-0.0,0.526,-0.851,0.851,0.447,0.276,0.526,-0.724,-0.447
20C3,0.809,-0.588,0.0,-0.263,-0.362,0.894,-0.526,-0.724,-0.447
20C3,0.809,-0.263,-0.526,-0.588,-0.362,-0.724,-0.0,0.894,-0.447
20C3,-0.309,0.425,0.851,-0.951,-0.138,-0.276,-0.0,-0.894,0.447
20C3,-0.309,-0.951,0.0,0.425,-0.138,-0.894,0.851,-0.276,0.447
20C3,-0.309,0.951,0.0,-0.425,-0.138,-0.894,-0.851,-0.276,0.447
20C3,-0.309,-0.425,-0.851,0.951,-0.138,-0.276,-0.0,-0.894,0.447
20C3,0.0,0.526,-0.851,-0.851,-0.447,-0.276,-0.526,0.724,0.447
20C3,-0.0,-0.851,-0.526,0.526,-0.447,0.724,-0.851,-0.276,0.447
20C3,-0.5,-0.162,0.851,0.162,0.947,0.276,-0.851,0.276,-0.447
20C3,-0.5,0.162,-0.851,-0.162,0.947,0.276,0.851,0.276,-0.447
20C3,0.0,-0.526,0.851,-0.851,0.447,0.276,-0.526,-0.724,-0.447
20C3,-0.0,-0.851,-0.526,-0.526,0.447,-0.724,0.851,0.276,-0.447
20C3,-0.5,0.688,-0.526,-0.688,0.053,0.724,0.526,0.724,0.447
20C3,-0.5,-0.688,0.526,0.688,0.053,0.724,-0.526,0.724,0.447
15C2,0.309,-0.425,-0.851,-0.425,-0.862,0.276,-0.851,0.276,-0.447
15C2,-1.0,0.0,-0.0,-0.0,0.447,0.894,0.0,0.894,-0.447
15C2,0.309,0.425,0.851,0.425,-0.862,0.276,0.851,0.276,-0.447
15C2,0.309,-0.951,0.0,-0.951,-0.309,0.0,-0.0,-0.0,-1.0
15C2,0.309,0.951,0.0,0.951,-0.309,-0.0,-0.0,0.0,-1.0
15C2,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0,-1.0
15C2,-0.809,-0.263,-0.526,-0.263,-0.638,0.724,-0.526,0.724,0.447
15C2,-0.809,0.263,0.526,0.263,-0.638,0.724,0.526,0.724,0.447
15C2,-0.5,-0.162,0.851,-0.162,-0.947,-0.276,0.851,-0.276,0.447
15C2,-1.0,0.0,0.0,-0.0,-0.447,-0.894,-0.0,-0.894,0.447
15C2,-0.5,0.162,-0.851,0.162,-0.947,-0.276,-0.851,-0.276,0.447
15C2,-0.5,0.688,-0.526,0.688,-0.053,-0.724,-0.526,-0.724,-0.447
15C2,-0.5,-0.688,0.526,-0.688,-0.053,-0.724,0.526,-0.724,-0.447
15C2,-0.809,-0.588,0.0,-0.588,0.809,0.0,-0.0,-0.0,-1.0
15C2,-0.809,0.588,0.0,0.588,0.809,-0.0,-0.0,0.0,-1.0
