OperationName,Operation
2C4,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
2C4,-0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0
C2,-1.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,1.0
C2_,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0,-1.0
C2__,-1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-1.0
C2__,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-1.0
i,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.0,-0.0,-1.0
2S4,-1,0,0,0,-1,0,0,0,-1
2S4,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0
sigma_h,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
2sigma_v,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
sigma_v,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2sigma_d,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
sigma_d,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
