OperationName,Operation
2C3,-0.5,0.866,0.0,-0.866,-0.5,0.0,0.0,0.0,1.0
2C3,-0.5,-0.866,0.0,0.866,-0.5,0.0,0.0,0.0,1.0
3C2,0.5,-0.866,-0.0,-0.866,-0.5,-0.0,0.0,0.0,-1.0
3C2,0.5,0.866,-0.0,0.866,-0.5,0.0,0.0,-0.0,-1.0
3C2,-1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-1.0
sigma_h,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
2S3,-0.5,0.866,0.0,-0.866,-0.5,0.0,0.0,0.0,-1.0
2S3,-0.5,-0.866,0.0,0.866,-0.5,0.0,0.0,0.0,-1.0
3sigma_v,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
3sigma_v,0.5,-0.866,0.0,-0.866,-0.5,0.0,0.0,0.0,1.0
3sigma_v,0.5,0.866,0.0,0.866,-0.5,0.0,0.0,0.0,1.0
