OperationName,Operation
2C7,0.623,0.782,0.0,-0.782,0.623,0.0,0.0,0.0,1.0
2C7,0.623,-0.782,0.0,0.782,0.623,0.0,0.0,0.0,1.0
2C7^2,-0.223,0.975,0.0,-0.975,-0.223,0.0,0.0,0.0,1.0
2C7^2,-0.223,-0.975,0.0,0.975,-0.223,0.0,0.0,0.0,1.0
2C7^3,-0.901,0.434,0.0,-0.434,-0.901,0.0,0.0,0.0,1.0
2C7^3,-0.901,-0.434,0.0,0.434,-0.901,0.0,0.0,0.0,1.0
7C_2,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0,-1.0
7C_2,-0.223,0.975,-0.0,0.975,0.223,0.0,0.0,-0.0,-1.0
7C_2,-0.901,-0.434,-0.0,-0.434,0.901,-0.0,0.0,0.0,-1.0
7C_2,0.623,-0.782,-0.0,-0.782,-0.623,-0.0,0.0,0.0,-1.0
7C_2,0.623,0.782,0.0,0.782,-0.623,-0.0,-0.0,0.0,-1.0
7C_2,-0.901,0.434,0.0,0.434,0.901,-0.0,-0.0,0.0,-1.0
7C_2,-0.223,-0.975,0.0,-0.975,0.223,0.0,-0.0,-0.0,-1.0
sigma_h,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
2S7,0.623,0.782,0.0,-0.782,0.623,0.0,0.0,0.0,1.0
2S7,0.623,-0.782,0.0,0.782,0.623,0.0,0.0,0.0,1.0
2S7^3,-0.901,0.434,0.0,-0.434,-0.901,0.0,0.0,0.0,1.0
2S7^3,-0.901,-0.434,0.0,0.434,-0.901,0.0,0.0,0.0,1.0
2S7^5,-0.223,-0.975,0.0,0.975,-0.223,0.0,0.0,0.0,1.0
2S7^5,-0.223,0.975,0.0,-0.975,-0.223,0.0,0.0,0.0,1.0
7sigma_v,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
7sigma_v,-0.2225,-0.9749,0.0,-0.9749,0.2225,0.0,0.0,0.0,1.0
7sigma_v,-0.901,0.4339,0.0,0.4339,0.901,0.0,0.0,0.0,1.0
7sigma_v,0.6235,0.7818,0.0,0.7818,-0.6235,0.0,0.0,0.0,1.0
7sigma_v,0.6235,-0.7818,0.0,-0.7818,-0.6235,0.0,0.0,0.0,1.0
7sigma_v,-0.901,-0.4339,0.0,-0.4339,0.901,0.0,0.0,0.0,1.0
7sigma_v,-0.2225,0.9749,0.0,0.9749,0.2225,0.0,0.0,0.0,1.0
